_id,operator_registration_number,address,unit,postal_code,property_type,ward_number,ward_name,address_for_geocode,location,latitude,longitude,coordinates
4337732,STR-2412-HFHLBW,101 Ivy Ave,,M4L,Single/Semi-detached House,14,Toronto-Danforth,"101 Ivy Ave, Toronto, ON, Canada","101, Ivy Avenue, South Riverdale, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4M 2A1, Canada",43.67297848,-79.33083062,
4337733,STR-2412-HVVLBY,106 Fort York Blvd,G06,M5V,Condominium,10,Spadina-Fort York,"106 Fort York Blvd, Toronto, ON, Canada","106, Fort York Boulevard, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A7, Canada",43.6397404,-79.397638,
4337734,STR-2412-JDBLBZ,5 Ashby Pl,,M5A,Townhouse/ Row House,13,Toronto Centre,"5 Ashby Pl, Toronto, ON, Canada","5, Ashby Place, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5A 1V1, Canada",43.65632614,-79.35786326,
4337735,STR-2412-FRRYBQ,832 Bay St,1001,M5S,Condominium,11,University-Rosedale,"832 Bay St, Toronto, ON, Canada","Nando's, 832, Bay Street, Bay-Cloverhill, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5S 3M4, Canada",43.6616716,-79.3863524,
4337736,STR-2412-FYXYBR,600 Fleet St,1202,M5V,Condominium,10,Spadina-Fort York,"600 Fleet St, Toronto, ON, Canada","LTD at Malibu, 600, Fleet Street, Fort York-Liberty Village, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 1B3, Canada",43.63674235,-79.40026649,
4337737,STR-2412-GHDYBS,251 Jarvis St,2614,M5B,Condominium,13,Toronto Centre,"251 Jarvis St, Toronto, ON, Canada","251, Jarvis Street, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5B 2L1, Canada",43.65754623404256,-79.37461538,
4337738,STR-2412-GQKYBT,52 Holmes Ave,7,M2N,Townhouse/ Row House,18,Willowdale,"52 Holmes Ave, Toronto, ON, Canada","Holmes Avenue, East Willowdale, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5B1, Canada",43.78012320273032,-79.4036249,
4337739,STR-2412-GXRYBV,27 Portage Ave,,M9N,Single/Semi-detached House,5,York South-Weston,"27 Portage Ave, Toronto, ON, Canada","27, Portage Avenue, Pelmo Park-Humberlea, York South—Weston, York, North York, Toronto, Golden Horseshoe, Ontario, M9N 2M1, Canada",43.7087446,-79.5197418,
4337740,STR-2412-HWKYBY,30 Shore Breeze Dr,440,M8V,Condominium,3,Etobicoke-Lakeshore,"30 Shore Breeze Dr, Toronto, ON, Canada","30, Shore Breeze Drive, Humber Bay Shores, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 1A2, Canada",43.623531,-79.4796874,
4337741,STR-2412-JDRYBZ,133 Mavety St,,M6P,Single/Semi-detached House,4,Parkdale-High Park,"133 Mavety St, Toronto, ON, Canada","133, Mavety Street, High Park North, Parkdale—High Park, Toronto, Golden Horseshoe, Ontario, M6P, Canada",43.66256862,-79.46423684,
4337742,STR-2412-FKBLBP,90 Lake Shore Dr,,M8V,Single/Semi-detached House,3,Etobicoke-Lakeshore,"90 Lake Shore Dr, Toronto, ON, Canada","90, Lake Shore Drive, New Toronto, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 3B5, Canada",43.59512124472106,-79.5032366,
4337743,STR-2412-FSHLBQ,300 Front St W,608,M5V,Condominium,10,Spadina-Fort York,"300 Front St W, Toronto, ON, Canada","Three Hundred Front Street West, 300, Front Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6441606,-79.38940754,
4337744,STR-2412-FZPLBR,5 Zappacosta Dr,1604,M9M,Apartment,7,Humber River-Black Creek,"5 Zappacosta Dr, Toronto, ON, Canada","Zappacosta Drive, Humbermede, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M9M 2C7, Canada",43.75097423439169,-79.54098086,
4337745,STR-2412-GHVLBS,3 Chiswick Ave,,M6M,Single/Semi-detached House,5,York South-Weston,"3 Chiswick Ave, Toronto, ON, Canada","3, Chiswick Avenue, Brookhaven-Amesbury, York South—Weston, North York, Toronto, Golden Horseshoe, Ontario, M6M 4C4, Canada",43.69741564,-79.49645822,
4337746,STR-2412-GRBLBT,890 Mount Pleasant Rd,2004,M4P,Apartment,12,Toronto-St. Paul's,"890 Mount Pleasant Rd, Toronto, ON, Canada","890, Mount Pleasant Road, Mount Pleasant East, Don Valley West, Toronto, Golden Horseshoe, Ontario, M4P 1K5, Canada",43.7106511,-79.39142269,
4337747,STR-2412-HGPLBW,175 Cumberland St,1004,M5R,Condominium,11,University-Rosedale,"175 Cumberland St, Toronto, ON, Canada","175, Cumberland Street, Annex, University—Rosedale, Toronto, Golden Horseshoe, Ontario, M5R 1A8, Canada",43.6696193,-79.3940057,
4337748,STR-2412-HPVLBX,35 Balmuto St,1803,M4Y,Condominium,11,University-Rosedale,"35 Balmuto St, Toronto, ON, Canada","The Uptown Residences, 35, Balmuto Street, Bay-Cloverhill, University—Rosedale, Toronto, Golden Horseshoe, Ontario, M4Y 1W4, Canada",43.66949635,-79.38741713,
4337749,STR-2412-HXBLBY,16 Yonge St,1801,M5E,Condominium,10,Spadina-Fort York,"16 Yonge St, Toronto, ON, Canada","Pinnacle A, 16, Yonge Street, St Lawrence-East Bayfront-The Islands, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5E 2A1, Canada",43.64348505,-79.37611371,
4337750,STR-2412-JFHLBZ,600 Fleet St,2307,M5V,Condominium,10,Spadina-Fort York,"600 Fleet St, Toronto, ON, Canada","LTD at Malibu, 600, Fleet Street, Fort York-Liberty Village, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 1B3, Canada",43.63674235,-79.40026649,
4337751,STR-2412-FKRYBP,99 John St,3304,M5V,Condominium,10,Spadina-Fort York,"99 John St, Toronto, ON, Canada","99, John Street, Weston, York South—Weston, York, North York, Toronto, Golden Horseshoe, Ontario, M9N 2E8, Canada",43.70434411,-79.51438143,
4337752,STR-2412-GBDYBR,101 Peter St,903,M5V,Condominium,10,Spadina-Fort York,"101 Peter St, Toronto, ON, Canada","Carver, 101, Peter Street, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 2G5, Canada",43.6475125,-79.3927771,
4337753,STR-2412-GRRYBT,141 Davisville Ave,1404,M4S,Apartment,12,Toronto-St. Paul's,"141 Davisville Ave, Toronto, ON, Canada","141, Davisville Avenue, South Eglinton-Davisville, Toronto—St. Paul's, Toronto, Golden Horseshoe, Ontario, M4S 1C2, Canada",43.6987924,-79.39118045,
4337754,STR-2412-GYXYBV,221 Sterling Rd,9,M6R,Apartment,9,Davenport,"221 Sterling Rd, Toronto, ON, Canada","221, Sterling Road, Junction Triangle, Davenport, Toronto, Golden Horseshoe, Ontario, M6P, Canada",43.6559679,-79.4466373,
4337755,STR-2412-HQKYBX,25 Duffield Rd,,M9P,Single/Semi-detached House,2,Etobicoke Centre,"25 Duffield Rd, Toronto, ON, Canada","25, Duffield Road, Willowridge-Martingrove-Richview, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9P 3B6, Canada",43.69128449835279,-79.53272413,
4337756,STR-2412-HXRYBY,16 Wedgeport Pl,,M2N,Single/Semi-detached House,18,Willowdale,"16 Wedgeport Pl, Toronto, ON, Canada","16, Wedgeport Place, East Willowdale, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 3L4, Canada",43.7756361,-79.3973829,
4337757,STR-2412-JFXYBZ,38 Dan Leckie Way,608,M5V,Condominium,10,Spadina-Fort York,"38 Dan Leckie Way, Toronto, ON, Canada","Panorama, 38, Dan Leckie Way, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 2V6, Canada",43.63745175,-79.39821501,
4337758,STR-2412-FTPLBQ,121 St Patrick St,1626,M5T,Condominium,10,Spadina-Fort York,"121 St Patrick St, Toronto, ON, Canada","121, St. Patrick Street, Entertainment District, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5T 1V1, Canada",43.6523,-79.389308,
4337759,STR-2412-GKBLBS,117 Chipwood Cres,,M2J,Single/Semi-detached House,17,Don Valley North,"117 Chipwood Cres, Toronto, ON, Canada","117, Chipwood Crescent, Pleasant View, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 4A4, Canada",43.79338808162264,-79.33963943,
4337760,STR-2412-GSHLBT,38A Craiglee Dr,,M1N,Single/Semi-detached House,20,Scarborough Southwest,"38A Craiglee Dr, Toronto, ON, Canada","Craiglee Drive, Birchcliffe-Cliffside, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1N 2J1, Canada",43.70559375,-79.25771925,
4337761,STR-2412-GZPLBV,20 Blue Jays Way,501,M5V,Apartment,10,Spadina-Fort York,"20 Blue Jays Way, Toronto, ON, Canada","Blue Jays Way, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3Z9, Canada",43.64153912542569,-79.39238748,
4337762,STR-2412-HHVLBW,46 Western Battery Rd,807,M6K,Townhouse/ Row House,10,Spadina-Fort York,"46 Western Battery Rd, Toronto, ON, Canada","46, Western Battery Road, Fort York-Liberty Village, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M6K 3R9, Canada",43.6396872,-79.41378595,
4337763,STR-2412-HYHLBY,316 Churchill Ave,,M2R,Single/Semi-detached House,18,Willowdale,"316 Churchill Ave, Toronto, ON, Canada","316, Churchill Avenue, Willowdale West, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2R 1K1, Canada",43.76845005833333,-79.43630783,
4337764,STR-2412-JGPLBZ,49 East Liberty St,1705,M6K,Condominium,10,Spadina-Fort York,"49 East Liberty St, Toronto, ON, Canada","49, East Liberty Street, Fort York-Liberty Village, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M6K 3P5, Canada",43.638846,-79.412554,
4337765,STR-2412-FLZFBQ,24 Hines Dr,,M2H,Single/Semi-detached House,17,Don Valley North,"24 Hines Dr, Toronto, ON, Canada","24, Hines Drive, Hillcrest Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2H 2C6, Canada",43.80083254947317,-79.34764508,
4337766,STR-2412-FVGFBR,14 York St,4610,M5J,Condominium,10,Spadina-Fort York,"14 York St, Toronto, ON, Canada","Ice II, 14, York Street, St Lawrence-East Bayfront-The Islands, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5J 0A3, Canada",43.64203655,-79.38161469,
4337767,STR-2412-GCMFBS,151 Dan Leckie Way,246,M5V,Condominium,10,Spadina-Fort York,"151 Dan Leckie Way, Toronto, ON, Canada","151, Dan Leckie Way, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A7, Canada",43.639821,-79.39777437,
4337768,STR-2412-GKTFBT,195 McCaul St,511,M5T,Condominium,11,University-Rosedale,"195 McCaul St, Toronto, ON, Canada","195, McCaul Street, University, University—Rosedale, Toronto, Golden Horseshoe, Ontario, M5T 1L1, Canada",43.65607,-79.3920585,
4337769,STR-2412-GSZFBV,321 King St W,3502,M5V,Condominium,10,Spadina-Fort York,"321 King St W, Toronto, ON, Canada","321, King Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 0W3, Canada",43.6462079,-79.3908327,
4337770,STR-2412-HBGFBW,3 Everson Dr,220,M2N,Condominium,18,Willowdale,"3 Everson Dr, Toronto, ON, Canada","3, Everson Drive, Avondale, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7C3, Canada",43.75705375,-79.40594757,
4337771,STR-2412-HRTFBY,25 Cardell Ave,,M9N,Single/Semi-detached House,5,York South-Weston,"25 Cardell Ave, Toronto, ON, Canada","25, Cardell Avenue, Pelmo Park-Humberlea, York South—Weston, North York, Toronto, Golden Horseshoe, Ontario, M9N 3V9, Canada",43.7091995,-79.5365012,
4337772,STR-2412-FMQSBQ,11 Amos Cres,,M3H,Single/Semi-detached House,6,York Centre,"11 Amos Cres, Toronto, ON, Canada","11, Amos Crescent, Bathurst Manor, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3H 2T5, Canada",43.75582116,-79.45303973,
4337773,STR-2412-GDCSBS,57 Frederick Tisdale Dr,,M3K,Townhouse/ Row House,6,York Centre,"57 Frederick Tisdale Dr, Toronto, ON, Canada","Frederick Tisdale Drive, Downsview, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3K 0A5, Canada",43.73511527646817,-79.47659045,
4337774,STR-2412-GTQSBV,185 Bethany Leigh Dr,,M1V,Single/Semi-detached House,23,Scarborough North,"185 Bethany Leigh Dr, Toronto, ON, Canada","185, Bethany Leigh Drive, Agincourt North, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1S 0C2, Canada",43.8135874,-79.261759,
4337775,STR-2412-HBWSBW,67 Rushley Dr,,M1P,Single/Semi-detached House,21,Scarborough Centre,"67 Rushley Dr, Toronto, ON, Canada","67, Rushley Drive, Bendale-Glen Andrew, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 2S7, Canada",43.75607304296828,-79.25938278,
4337776,STR-2412-HKCSBX,12 Glenavon Rd,1B,M6K,Duplex/Triplex/Fourplex,4,Parkdale-High Park,"12 Glenavon Rd, Toronto, ON, Canada","12, Glenavon Road, South Parkdale, Parkdale—High Park, Toronto, Golden Horseshoe, Ontario, M6K 3A6, Canada",43.63592355,-79.4391896,
4337777,STR-2412-HSJSBY,43 Cotman Cres,,M9B,Single/Semi-detached House,2,Etobicoke Centre,"43 Cotman Cres, Toronto, ON, Canada","43, Cotman Crescent, Eringate-Centennial-West Deane, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9B 2W4, Canada",43.66545194033767,-79.56180934,
4337778,STR-2412-HZQSBZ,151 Dan Leckie Way,2010,M5V,Condominium,10,Spadina-Fort York,"151 Dan Leckie Way, Toronto, ON, Canada","151, Dan Leckie Way, Harbourfront-CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 4A7, Canada",43.639821,-79.39777437,
4337779,STR-2412-FPGFBQ,97 Ranee Ave,,M6A,Single/Semi-detached House,8,Eglinton-Lawrence,"97 Ranee Ave, Toronto, ON, Canada","97, Ranee Avenue, Englemount-Lawrence, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M6A 2E1, Canada",43.725471224984304,-79.43776214,
4337780,STR-2412-FWMFBR,34 Ashbury Ave,,M6E,Single/Semi-detached House,12,Toronto-St. Paul's,"34 Ashbury Ave, Toronto, ON, Canada","34, Ashbury Avenue, Oakwood Village, Toronto—St. Paul's, York, Toronto, Golden Horseshoe, Ontario, M6C 2R5, Canada",43.690405783870965,-79.4414432,
4337781,STR-2412-GLZFBT,338 Coxwell Ave,,M4L,Single/Semi-detached House,14,Toronto-Danforth,"338 Coxwell Ave, Toronto, ON, Canada","338, Coxwell Avenue, Upper Beaches, Beaches—East York, Toronto, Golden Horseshoe, Ontario, M4L 3B5, Canada",43.67466467142857,-79.32021811,
4337782,STR-2412-HSZFBY,6 Gleneita St,Basement,M1M,Single/Semi-detached House,20,Scarborough Southwest,"6 Gleneita St, Toronto, ON, Canada","6, Gleneita Street, Cliffcrest, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1M 1T2, Canada",43.7212774,-79.2489718,
4337783,STR-2412-JBGFBZ,28 Olive Ave,PH 10,M2N,Apartment,18,Willowdale,"28 Olive Ave, Toronto, ON, Canada","28, Olive Avenue, Yonge-Doris, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5S4, Canada",43.7793201,-79.41364608,
4337784,STR-2412-FGQSBP,151 Dynevor Rd,Upper,M6E,Duplex/Triplex/Fourplex,9,Davenport,"151 Dynevor Rd, Toronto, ON, Canada","151, Dynevor Road, Caledonia-Fairbank, Davenport, York, Toronto, Golden Horseshoe, Ontario, M6E 2J5, Canada",43.69469898333333,-79.450597,
4337785,STR-2412-FXCSBR,251 Jarvis St,1804,M5B,Condominium,13,Toronto Centre,"251 Jarvis St, Toronto, ON, Canada","251, Jarvis Street, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5B 2L1, Canada",43.65754623404256,-79.37461538,
4337786,STR-2501-HDMFBW,137 Woodfern Dr,,M1K,Single/Semi-detached House,20,Scarborough Southwest,"137 Woodfern Dr, Toronto, ON, Canada","137, Woodfern Drive, Ionview, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1K 2L5, Canada",43.72887559082723,-79.27221237,
4337787,STR-2412-GFJSBS,509 Beecroft Rd,1705,M2N,Condominium,18,Willowdale,"509 Beecroft Rd, Toronto, ON, Canada","509, Beecroft Road, Willowdale West, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7H2, Canada",43.7787599,-79.41783162,
4337788,STR-2412-GMQSBT,832 Bay St,2909,M5S,Condominium,11,University-Rosedale,"832 Bay St, Toronto, ON, Canada","Nando's, 832, Bay Street, Bay-Cloverhill, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5S 3M4, Canada",43.6616716,-79.3863524,
4337789,STR-2412-GVWSBV,479 Glengarry Ave,,M5M,Single/Semi-detached House,8,Eglinton-Lawrence,"479 Glengarry Ave, Toronto, ON, Canada","479, Glengarry Avenue, Bedford Park-Nortown, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M5M 4L9, Canada",43.72090466158662,-79.42532035,
4337790,STR-2412-HDCSBW,135 Marlee Ave,1005,M6B,Apartment,8,Eglinton-Lawrence,"135 Marlee Ave, Toronto, ON, Canada","The Ascot, 135, Marlee Avenue, Briar Hill-Belgravia, Eglinton—Lawrence, York, Toronto, Golden Horseshoe, Ontario, M6E 3B5, Canada",43.70204475,-79.4406564,
4337791,STR-2412-HLJSBX,88 Queen St E,915,M5C,Condominium,13,Toronto Centre,"88 Queen St E, Toronto, ON, Canada","88 Queen St E, Toronto, ON M5C 0B6",43.65352957936223,-79.37476734230486,"43.65352957936223, -79.37476734230486"
4337792,STR-2412-JBWSBZ,19 Irvington Cres,,M2N,Single/Semi-detached House,18,Willowdale,"19 Irvington Cres, Toronto, ON, Canada","19, Irvington Crescent, Avondale, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2L 2J2, Canada",43.763582,-79.390873,
4337793,STR-2412-FHGFBP,1029 Dovercourt Rd,,M6H,Single/Semi-detached House,9,Davenport,"1029 Dovercourt Rd, Toronto, ON, Canada","1029, Dovercourt Road, Dovercourt Village, Davenport, Toronto, Golden Horseshoe, Ontario, M6H 1Z6, Canada",43.66807990869565,-79.43189333,
4337794,STR-2412-FXTFBR,15 Grove Ave,Main,M6J,Single/Semi-detached House,10,Spadina-Fort York,"15 Grove Ave, Toronto, ON, Canada","15, Grove Avenue, Trinity-Bellwoods, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M6J 1X3, Canada",43.6478538,-79.4224612,
4337795,STR-2412-GFZFBS,179 Livingstone Ave,,M6E,Single/Semi-detached House,8,Eglinton-Lawrence,"179 Livingstone Ave, Toronto, ON, Canada","179, Livingstone Avenue, Briar Hill-Belgravia, Eglinton—Lawrence, York, Toronto, Golden Horseshoe, Ontario, M6E 2H4, Canada",43.69704485,-79.44700011,
4337796,STR-2412-GPGFBT,251 Jarvis St,1718,M5B,Condominium,13,Toronto Centre,"251 Jarvis St, Toronto, ON, Canada","251, Jarvis Street, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5B 2L1, Canada",43.65754623404256,-79.37461538,
4337797,STR-2412-GWMFBV,361 Mount Pleasant Rd,2,M4T,Duplex/Triplex/Fourplex,11,University-Rosedale,"361 Mount Pleasant Rd, Toronto, ON, Canada","361, Mount Pleasant Road, Rosedale-Moore Park, University—Rosedale, Toronto, Golden Horseshoe, Ontario, M4S 1A5, Canada",43.69330884,-79.38435521,
4337798,STR-2412-HDTFBW,130 River St,2803,M5A,Condominium,13,Toronto Centre,"130 River St, Toronto, ON, Canada","130, River Street, Regent Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5A 1X6, Canada",43.6613192,-79.3583924,
4337799,STR-2412-HLZFBX,20 John St,717,M5V,Condominium,10,Spadina-Fort York,"20 John St, Toronto, ON, Canada","South Street Burger, 20, John Street, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6444924,-79.389066,
4337800,STR-2412-JCMFBZ,9 Gloaming Dr,,M1E,Single/Semi-detached House,24,Scarborough-Guildwood,"9 Gloaming Dr, Toronto, ON, Canada","9, Gloaming Drive, West Hill, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1E 3E1, Canada",43.76521738577458,-79.18623755,
4337801,STR-2412-FHWSBP,5 Zappacosta Dr,1301,M9M,Condominium,7,Humber River-Black Creek,"5 Zappacosta Dr, Toronto, ON, Canada","Zappacosta Drive, Humbermede, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M9M 2C7, Canada",43.75097423439169,-79.54098086,
4337802,STR-2412-FRCSBQ,300 Front St W,305,M5V,Condominium,10,Spadina-Fort York,"300 Front St W, Toronto, ON, Canada","Three Hundred Front Street West, 300, Front Street West, Wellington Place, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3C7, Canada",43.6441606,-79.38940754,
4337803,STR-2412-FYJSBR,732 Logan Ave,,M4K,Single/Semi-detached House,14,Toronto-Danforth,"732 Logan Ave, Toronto, ON, Canada","732, Logan Avenue, North Riverdale, Toronto—Danforth, Toronto, Golden Horseshoe, Ontario, M4K 1E8, Canada",43.6741111,-79.3482831,
4337804,STR-2412-GXCSBV,391 Willowdale Ave,,M2N,Single/Semi-detached House,18,Willowdale,"391 Willowdale Ave, Toronto, ON, Canada","391, Willowdale Avenue, East Willowdale, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5B2, Canada",43.7757354,-79.4044479,
4337805,STR-2412-HFJSBW,650 Parliament St,708,M4X,Apartment,13,Toronto Centre,"650 Parliament St, Toronto, ON, Canada","The Ottawa, 650, Parliament Street, Cabbagetown-South St.James Town, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M4X 1G9, Canada",43.66958455,-79.37066014,
4337806,STR-2412-HMQSBX,1374 Woodbine Ave,,M4C,Single/Semi-detached House,19,Beaches-East York,"1374 Woodbine Ave, Toronto, ON, Canada","1374, Woodbine Avenue, Woodbine-Lumsden, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4C 4J2, Canada",43.69729267142857,-79.318006,
4337807,STR-2412-HVWSBY,244 Gerrard St E,PH,M5A,Townhouse/ Row House,13,Toronto Centre,"244 Gerrard St E, Toronto, ON, Canada","244, Gerrard Street East, Moss Park, Toronto Centre, Toronto, Golden Horseshoe, Ontario, M5A 2G1, Canada",43.66191174166666,-79.3695065,
